,carat_encoded,cut_encoded,clarity_encoded,color_encoded,depth
633,1.0,4.0,6.0,2.0,61.2
634,1.0,3.0,0.0,2.0,58.9
635,1.0,0.0,2.0,3.0,66.7
636,1.0,4.0,2.0,0.0,61.4
637,1.0,3.0,3.0,2.0,59.9
638,1.0,3.0,4.0,3.0,61.4
639,1.0,4.0,4.0,5.0,62.6
640,1.0,3.0,3.0,2.0,58.7
641,1.0,2.0,3.0,1.0,60.2
642,1.0,2.0,3.0,1.0,62.7
643,1.0,2.0,3.0,1.0,59.4
644,1.0,2.0,1.0,2.0,63.2
645,1.0,2.0,2.0,0.0,61.5
646,1.0,4.0,5.0,3.0,61.3
647,1.0,2.0,4.0,2.0,61.8
648,1.0,4.0,3.0,1.0,62.0
649,1.0,4.0,1.0,2.0,62.1
650,1.0,4.0,5.0,3.0,60.7
651,1.0,2.0,2.0,1.0,57.7
652,1.0,2.0,4.0,1.0,62.0
653,1.0,4.0,0.0,5.0,61.5
654,1.0,1.0,0.0,5.0,63.1
655,1.0,4.0,3.0,4.0,62.5
656,1.0,2.0,3.0,1.0,61.8
657,1.0,2.0,3.0,1.0,58.9
658,1.0,1.0,3.0,4.0,63.4
659,1.0,3.0,1.0,4.0,59.3
660,1.0,4.0,2.0,0.0,61.5
661,1.0,2.0,4.0,2.0,60.2
662,1.0,4.0,5.0,4.0,61.6
663,1.0,0.0,1.0,4.0,65.4
664,1.0,1.0,0.0,4.0,64.2
665,1.0,4.0,2.0,1.0,59.1
666,1.0,4.0,2.0,1.0,61.6
667,1.0,1.0,3.0,2.0,59.1
668,1.0,3.0,2.0,1.0,62.9
669,1.0,3.0,3.0,3.0,61.3
670,1.0,3.0,4.0,3.0,61.4
671,1.0,2.0,2.0,4.0,61.2
672,1.0,4.0,2.0,1.0,60.3
673,1.0,3.0,2.0,0.0,61.1
674,1.0,2.0,5.0,3.0,62.9
675,1.0,4.0,5.0,0.0,61.5
676,1.0,0.0,1.0,0.0,64.6
677,1.0,1.0,2.0,1.0,64.1
678,1.0,2.0,4.0,1.0,63.1
679,1.0,2.0,3.0,1.0,61.0
680,1.0,4.0,3.0,2.0,60.8
681,1.0,4.0,2.0,6.0,61.5
682,1.0,2.0,0.0,4.0,63.1
683,1.0,2.0,2.0,2.0,63.4
684,1.0,4.0,4.0,0.0,62.1
685,1.0,2.0,1.0,2.0,61.0
686,1.0,3.0,2.0,4.0,62.7
687,1.0,4.0,2.0,2.0,61.0
688,1.0,2.0,7.0,1.0,60.6
689,1.0,4.0,4.0,5.0,61.5
690,1.0,4.0,2.0,3.0,61.3
691,1.0,4.0,2.0,1.0,62.7
692,1.0,2.0,2.0,5.0,63.5
693,1.0,3.0,3.0,2.0,62.6
694,1.0,1.0,4.0,3.0,63.5
695,1.0,4.0,1.0,0.0,62.8
696,1.0,3.0,1.0,0.0,60.0
697,1.0,3.0,2.0,1.0,62.7
698,1.0,3.0,4.0,5.0,61.9
699,1.0,2.0,4.0,4.0,61.9
700,1.0,2.0,4.0,1.0,62.4
701,1.0,3.0,0.0,4.0,59.1
702,1.0,3.0,3.0,1.0,62.0
703,1.0,0.0,3.0,6.0,64.4
704,1.0,0.0,3.0,6.0,65.4
705,1.0,1.0,3.0,6.0,64.2
706,1.0,0.0,2.0,4.0,65.8
707,1.0,3.0,4.0,1.0,58.4
708,1.0,3.0,5.0,2.0,61.7
709,1.0,2.0,3.0,2.0,62.5
710,1.0,1.0,2.0,6.0,63.6
711,1.0,3.0,3.0,0.0,62.4
712,1.0,0.0,1.0,1.0,53.3
713,1.0,0.0,2.0,5.0,53.0
714,1.0,0.0,1.0,3.0,67.8
715,1.0,4.0,1.0,4.0,61.6
716,1.0,4.0,5.0,2.0,60.8
717,1.0,4.0,1.0,3.0,61.6
718,1.0,4.0,0.0,2.0,60.7
719,1.0,0.0,2.0,5.0,67.9
720,0.0,4.0,4.0,1.0,62.3
721,0.0,4.0,4.0,1.0,62.1
722,0.0,4.0,2.0,4.0,61.9
723,0.0,1.0,3.0,3.0,57.5
724,0.0,1.0,2.0,1.0,63.3
725,0.0,1.0,2.0,1.0,63.5
726,0.0,1.0,2.0,1.0,63.4
727,0.0,2.0,3.0,3.0,59.6
728,0.0,4.0,2.0,1.0,62.2
729,0.0,1.0,3.0,1.0,64.1
730,0.0,4.0,6.0,5.0,61.6
731,0.0,4.0,6.0,5.0,61.3
732,0.0,4.0,6.0,5.0,62.3
733,0.0,4.0,6.0,5.0,62.0
734,0.0,4.0,6.0,5.0,62.7
735,0.0,4.0,6.0,5.0,62.2
736,0.0,4.0,3.0,3.0,62.2
737,0.0,4.0,4.0,4.0,61.6
738,0.0,4.0,4.0,4.0,61.8
739,0.0,3.0,1.0,3.0,59.4
740,0.0,3.0,1.0,2.0,62.3
741,0.0,3.0,1.0,3.0,62.6
742,0.0,4.0,1.0,3.0,61.9
743,0.0,3.0,1.0,2.0,63.0
744,0.0,3.0,4.0,6.0,62.8
745,0.0,3.0,4.0,6.0,61.5
746,0.0,4.0,4.0,6.0,62.1
747,0.0,4.0,2.0,5.0,63.0
748,0.0,1.0,2.0,5.0,63.6
749,0.0,3.0,2.0,5.0,60.4
750,1.0,0.0,1.0,4.0,66.1
751,1.0,3.0,2.0,2.0,60.8
752,1.0,3.0,2.0,2.0,61.0
753,1.0,1.0,5.0,1.0,60.1
754,1.0,2.0,1.0,3.0,63.1
755,1.0,4.0,2.0,1.0,62.3
756,1.0,3.0,3.0,5.0,61.9
757,1.0,3.0,2.0,1.0,62.1
758,1.0,4.0,5.0,3.0,62.1
759,1.0,2.0,2.0,2.0,61.3
760,1.0,2.0,2.0,2.0,61.7
761,1.0,3.0,3.0,1.0,61.0
762,1.0,3.0,3.0,1.0,61.4
763,1.0,3.0,3.0,1.0,61.5
764,1.0,2.0,3.0,1.0,63.5
765,1.0,3.0,2.0,6.0,62.9
766,1.0,4.0,2.0,1.0,62.7
767,1.0,4.0,2.0,0.0,61.5
768,1.0,3.0,3.0,0.0,60.4
769,1.0,1.0,5.0,1.0,63.6
770,1.0,0.0,1.0,3.0,64.5
771,1.0,0.0,3.0,0.0,56.9
772,1.0,4.0,3.0,0.0,61.0
773,1.0,3.0,3.0,0.0,62.4
774,1.0,3.0,4.0,2.0,60.9
775,1.0,4.0,4.0,3.0,61.5
776,1.0,3.0,3.0,0.0,59.6
777,1.0,0.0,4.0,2.0,55.8
778,1.0,3.0,1.0,1.0,59.2
779,1.0,2.0,3.0,2.0,61.3
780,1.0,2.0,1.0,6.0,63.6
781,1.0,4.0,5.0,1.0,61.9
782,1.0,3.0,4.0,0.0,62.9
783,1.0,4.0,6.0,2.0,61.4
784,1.0,3.0,2.0,0.0,60.7
785,1.0,4.0,5.0,3.0,61.6
786,1.0,4.0,5.0,3.0,61.6
787,1.0,3.0,2.0,5.0,63.0
788,1.0,0.0,7.0,2.0,60.1
789,1.0,3.0,1.0,1.0,61.7
790,1.0,3.0,4.0,0.0,61.0
791,1.0,2.0,2.0,0.0,62.5
792,1.0,2.0,2.0,2.0,62.6
793,1.0,2.0,1.0,0.0,62.5
794,1.0,3.0,2.0,2.0,62.3
795,1.0,2.0,6.0,2.0,63.2
796,1.0,4.0,3.0,4.0,61.1
797,1.0,2.0,3.0,1.0,58.7
798,1.0,3.0,4.0,4.0,60.0
799,1.0,3.0,3.0,1.0,59.5
800,1.0,3.0,0.0,1.0,60.9
801,1.0,0.0,1.0,1.0,67.6
802,1.0,3.0,3.0,1.0,62.5
803,1.0,1.0,3.0,5.0,64.3
804,1.0,4.0,2.0,0.0,60.8
805,1.0,3.0,2.0,3.0,62.3
806,1.0,3.0,1.0,2.0,62.3
807,1.0,3.0,2.0,0.0,61.0
808,1.0,3.0,2.0,0.0,59.7
809,1.0,3.0,2.0,0.0,61.7
810,1.0,4.0,2.0,0.0,61.7
811,1.0,3.0,2.0,0.0,61.4
812,1.0,3.0,2.0,0.0,60.6
813,1.0,3.0,2.0,6.0,59.5
814,1.0,3.0,3.0,6.0,59.8
815,1.0,3.0,5.0,4.0,61.5
816,1.0,3.0,2.0,1.0,59.1
817,1.0,4.0,3.0,2.0,59.5
818,1.0,3.0,2.0,1.0,60.9
819,1.0,4.0,3.0,1.0,61.0
820,1.0,4.0,1.0,1.0,60.3
821,1.0,2.0,3.0,5.0,61.6
822,1.0,3.0,2.0,0.0,60.8
823,1.0,2.0,6.0,0.0,62.0
824,1.0,2.0,6.0,0.0,61.8
825,1.0,4.0,4.0,1.0,62.2
826,1.0,4.0,6.0,4.0,62.3
827,1.0,3.0,2.0,5.0,61.3
828,1.0,2.0,6.0,4.0,62.9
829,1.0,4.0,3.0,0.0,62.4
830,1.0,4.0,6.0,4.0,60.4
831,1.0,3.0,3.0,4.0,61.2
832,1.0,3.0,1.0,2.0,58.4
833,1.0,4.0,1.0,2.0,62.3
834,1.0,4.0,6.0,2.0,61.2
835,1.0,4.0,1.0,2.0,61.7
836,1.0,4.0,1.0,2.0,62.3
837,1.0,3.0,1.0,2.0,59.7
838,1.0,4.0,2.0,3.0,61.3
839,1.0,0.0,1.0,2.0,68.2
840,1.0,4.0,4.0,5.0,62.4
841,1.0,4.0,7.0,3.0,60.5
842,1.0,3.0,1.0,1.0,61.0
843,1.0,2.0,2.0,1.0,63.1
844,1.0,3.0,0.0,0.0,61.9
845,1.0,4.0,2.0,1.0,60.8
846,1.0,4.0,7.0,3.0,61.8
847,1.0,4.0,5.0,3.0,61.3
848,1.0,4.0,5.0,4.0,60.9
849,1.0,3.0,5.0,2.0,61.8
850,1.0,4.0,1.0,1.0,62.2
851,1.0,3.0,5.0,1.0,62.1
852,1.0,4.0,2.0,3.0,62.5
853,1.0,4.0,2.0,4.0,62.1
854,1.0,4.0,2.0,2.0,61.5
855,1.0,4.0,3.0,4.0,59.5
856,1.0,3.0,4.0,1.0,61.3
857,1.0,3.0,0.0,5.0,61.6
858,1.0,2.0,2.0,1.0,61.3
859,1.0,1.0,2.0,1.0,63.6
860,1.0,3.0,2.0,6.0,62.8
861,1.0,4.0,2.0,5.0,61.8
862,1.0,4.0,2.0,3.0,62.6
863,1.0,1.0,2.0,0.0,62.5
864,1.0,2.0,2.0,0.0,60.7
865,1.0,4.0,0.0,5.0,61.7
866,1.0,2.0,1.0,3.0,59.0
867,1.0,4.0,2.0,0.0,61.8
868,1.0,1.0,2.0,1.0,61.4
869,1.0,4.0,2.0,0.0,61.4
870,1.0,4.0,2.0,0.0,60.7
871,1.0,2.0,2.0,0.0,60.2
872,1.0,2.0,3.0,1.0,58.3
873,1.0,4.0,2.0,1.0,62.3
874,1.0,1.0,2.0,3.0,65.1
875,1.0,2.0,3.0,2.0,62.0
876,1.0,2.0,2.0,1.0,63.2
877,1.0,4.0,1.0,1.0,62.8
878,1.0,4.0,1.0,5.0,61.7
879,1.0,0.0,2.0,4.0,65.5
880,1.0,0.0,2.0,5.0,65.7
881,1.0,3.0,2.0,6.0,61.8
882,1.0,1.0,2.0,6.0,64.0
883,1.0,0.0,2.0,5.0,65.3
884,1.0,0.0,2.0,5.0,65.8
885,1.0,3.0,2.0,6.0,60.9
886,1.0,3.0,3.0,2.0,62.6
887,1.0,3.0,3.0,0.0,61.2
888,1.0,3.0,4.0,2.0,59.0
889,1.0,3.0,4.0,2.0,60.8
890,1.0,3.0,5.0,3.0,61.8
891,1.0,4.0,4.0,2.0,61.0
892,1.0,4.0,4.0,2.0,61.6
893,1.0,4.0,4.0,2.0,62.4
894,1.0,3.0,5.0,3.0,62.9
895,1.0,0.0,1.0,4.0,67.7
896,1.0,4.0,2.0,4.0,62.4
897,1.0,0.0,4.0,6.0,65.5
898,1.0,0.0,2.0,5.0,66.3
899,1.0,0.0,1.0,4.0,69.5
900,1.0,3.0,4.0,1.0,62.6
901,1.0,3.0,3.0,1.0,60.6
902,1.0,2.0,4.0,4.0,62.2
903,1.0,4.0,4.0,1.0,62.4
904,1.0,4.0,3.0,3.0,62.3
905,1.0,1.0,6.0,4.0,62.7
906,1.0,1.0,4.0,2.0,59.1
907,1.0,2.0,2.0,2.0,62.8
908,1.0,2.0,2.0,2.0,62.7
909,1.0,2.0,1.0,0.0,59.7
910,1.0,4.0,3.0,5.0,61.5
911,1.0,4.0,2.0,2.0,62.8
912,1.0,2.0,2.0,2.0,61.4
913,1.0,3.0,7.0,1.0,60.3
914,1.0,3.0,4.0,2.0,60.4
915,1.0,3.0,4.0,2.0,62.7
916,1.0,4.0,1.0,3.0,61.0
917,1.0,4.0,1.0,3.0,62.3
918,1.0,4.0,1.0,6.0,60.3
919,1.0,0.0,4.0,2.0,56.9
920,1.0,4.0,4.0,2.0,62.0
921,1.0,2.0,1.0,6.0,58.7
922,1.0,2.0,2.0,0.0,63.9
923,1.0,4.0,6.0,4.0,62.0
924,1.0,2.0,3.0,1.0,60.0
925,1.0,3.0,0.0,4.0,62.0
926,1.0,2.0,7.0,4.0,62.8
927,1.0,4.0,6.0,2.0,61.8
928,1.0,3.0,3.0,2.0,59.9
929,1.0,0.0,2.0,2.0,56.6
930,1.0,3.0,3.0,2.0,58.7
931,1.0,4.0,2.0,0.0,61.8
932,1.0,1.0,1.0,4.0,62.7
933,1.0,0.0,1.0,4.0,65.0
934,1.0,0.0,1.0,5.0,65.3
935,1.0,2.0,2.0,2.0,63.8
936,1.0,3.0,2.0,5.0,62.7
937,1.0,4.0,1.0,0.0,61.5
938,1.0,0.0,2.0,1.0,56.3
939,1.0,0.0,1.0,0.0,66.9
940,1.0,4.0,2.0,1.0,61.4
941,1.0,4.0,2.0,1.0,62.7
942,1.0,2.0,2.0,0.0,62.4
943,1.0,3.0,4.0,1.0,62.6
944,1.0,4.0,4.0,5.0,61.7
945,1.0,2.0,5.0,3.0,62.5
946,1.0,2.0,3.0,1.0,63.5
947,1.0,2.0,4.0,2.0,62.2
948,1.0,1.0,1.0,4.0,63.5
949,1.0,2.0,4.0,2.0,62.8
950,1.0,4.0,5.0,1.0,62.2
951,1.0,4.0,5.0,1.0,62.2
952,1.0,4.0,2.0,2.0,61.2
953,1.0,3.0,3.0,2.0,61.8
954,1.0,3.0,2.0,1.0,59.8
955,1.0,4.0,2.0,2.0,61.5
956,1.0,4.0,2.0,2.0,62.4
957,1.0,3.0,2.0,2.0,61.5
958,1.0,1.0,2.0,2.0,63.8
959,1.0,4.0,6.0,3.0,61.5
960,1.0,2.0,3.0,1.0,61.2
961,1.0,4.0,3.0,2.0,61.2
962,1.0,4.0,3.0,1.0,61.6
963,1.0,4.0,3.0,1.0,62.7
964,1.0,4.0,2.0,0.0,61.1
965,1.0,1.0,3.0,0.0,62.3
966,1.0,4.0,1.0,4.0,61.8
967,1.0,0.0,0.0,4.0,65.1
968,1.0,2.0,4.0,2.0,62.6
969,1.0,2.0,1.0,3.0,62.5
970,1.0,4.0,5.0,3.0,61.5
971,1.0,4.0,3.0,2.0,62.5
972,1.0,2.0,6.0,4.0,59.2
973,1.0,4.0,1.0,3.0,62.5
974,1.0,1.0,1.0,3.0,59.9
975,1.0,2.0,2.0,3.0,63.4
976,1.0,3.0,2.0,3.0,59.9
977,1.0,2.0,1.0,1.0,62.4
978,1.0,4.0,1.0,3.0,62.2
979,1.0,4.0,2.0,2.0,61.4
980,1.0,2.0,3.0,3.0,60.9
981,1.0,2.0,4.0,2.0,61.8
982,1.0,4.0,5.0,3.0,62.1
983,1.0,2.0,4.0,3.0,59.8
984,1.0,2.0,3.0,3.0,61.3
985,1.0,2.0,3.0,3.0,58.3
986,1.0,4.0,6.0,2.0,61.6
987,1.0,4.0,2.0,0.0,61.5
988,1.0,4.0,1.0,1.0,61.5
989,1.0,4.0,1.0,0.0,62.1
990,1.0,3.0,2.0,1.0,60.9
991,1.0,2.0,0.0,5.0,63.1
992,1.0,4.0,0.0,5.0,61.5
993,1.0,2.0,5.0,0.0,60.6
994,1.0,3.0,2.0,1.0,61.1
995,1.0,4.0,5.0,0.0,61.4
996,1.0,4.0,2.0,1.0,62.5
997,1.0,1.0,4.0,2.0,59.4
998,1.0,3.0,3.0,0.0,61.8
999,1.0,3.0,1.0,6.0,60.6
1000,1.0,4.0,2.0,0.0,62.3
1001,1.0,4.0,2.0,0.0,62.6
1002,1.0,1.0,1.0,4.0,57.9
1003,1.0,4.0,2.0,3.0,61.1
1004,1.0,4.0,2.0,3.0,62.3
1009,1.0,1.0,6.0,3.0,59.9
1010,1.0,2.0,2.0,2.0,61.9
1011,1.0,3.0,4.0,0.0,62.7
1012,1.0,3.0,2.0,2.0,62.7
1013,1.0,4.0,1.0,1.0,63.0
1014,1.0,3.0,1.0,1.0,62.5
1015,1.0,4.0,3.0,1.0,61.9
1016,1.0,3.0,3.0,1.0,62.0
1017,1.0,4.0,3.0,1.0,61.4
1018,1.0,4.0,2.0,3.0,61.6
1019,1.0,0.0,3.0,1.0,64.6
1020,1.0,3.0,3.0,1.0,59.6
1021,1.0,3.0,2.0,0.0,62.8
1022,1.0,4.0,2.0,0.0,62.3
1023,1.0,4.0,2.0,0.0,61.9
1024,1.0,3.0,2.0,0.0,61.4
1025,1.0,3.0,3.0,1.0,61.1
1026,1.0,2.0,2.0,2.0,63.0
1027,1.0,2.0,1.0,0.0,62.8
1028,1.0,2.0,4.0,1.0,58.4
1029,1.0,4.0,5.0,1.0,62.0
1030,1.0,2.0,5.0,3.0,59.3
1031,1.0,2.0,5.0,3.0,63.4
1032,1.0,2.0,5.0,3.0,63.3
1033,1.0,2.0,3.0,3.0,62.1
1034,1.0,2.0,4.0,5.0,61.2
1035,1.0,4.0,6.0,0.0,62.5
1036,1.0,2.0,2.0,6.0,63.5
1037,1.0,1.0,1.0,5.0,63.8
1038,1.0,3.0,2.0,6.0,62.8
1039,1.0,2.0,3.0,0.0,62.4
1040,1.0,4.0,4.0,5.0,62.2
1041,1.0,1.0,2.0,1.0,62.8
1042,1.0,4.0,5.0,1.0,62.4
1043,1.0,4.0,5.0,1.0,62.4
1044,1.0,4.0,5.0,1.0,62.1
1045,1.0,4.0,6.0,4.0,62.8
1046,1.0,4.0,3.0,2.0,62.3
1047,1.0,4.0,4.0,2.0,61.9
1048,1.0,4.0,2.0,3.0,60.3
1049,1.0,4.0,2.0,1.0,62.6
1050,0.0,4.0,1.0,3.0,62.9
1051,0.0,4.0,1.0,4.0,61.5
1052,0.0,4.0,2.0,0.0,61.3
1053,0.0,3.0,4.0,2.0,61.2
1054,0.0,1.0,4.0,2.0,63.6
1055,0.0,3.0,4.0,1.0,60.7
1056,0.0,3.0,4.0,1.0,61.5
1057,0.0,3.0,3.0,5.0,60.8
1058,0.0,3.0,3.0,5.0,59.8
1059,0.0,2.0,3.0,5.0,63.2
1060,0.0,3.0,3.0,5.0,62.3
1061,0.0,3.0,2.0,4.0,58.7
1062,0.0,3.0,2.0,4.0,62.7
1063,0.0,4.0,1.0,1.0,61.7
1064,0.0,4.0,1.0,1.0,60.1
1065,0.0,4.0,1.0,1.0,61.3
1066,0.0,3.0,3.0,5.0,60.8
1067,0.0,4.0,3.0,5.0,59.9
1068,0.0,3.0,3.0,5.0,59.9
1069,0.0,3.0,3.0,5.0,61.1
1070,0.0,3.0,3.0,5.0,60.7
1071,0.0,2.0,3.0,5.0,63.1
1072,0.0,3.0,3.0,5.0,62.3
1073,0.0,3.0,2.0,4.0,61.7
1074,0.0,3.0,2.0,4.0,61.0
1075,0.0,1.0,2.0,4.0,63.6
1076,0.0,3.0,2.0,4.0,62.4
1077,0.0,3.0,2.0,4.0,62.8
1078,0.0,4.0,2.0,4.0,62.9
1079,0.0,3.0,1.0,1.0,60.9
1080,1.0,2.0,2.0,4.0,63.6
1081,1.0,4.0,4.0,5.0,61.5
1082,1.0,3.0,3.0,0.0,61.0
1083,1.0,3.0,3.0,0.0,60.9
1084,1.0,4.0,4.0,4.0,61.2
1085,1.0,4.0,4.0,4.0,61.9
1086,1.0,4.0,1.0,5.0,61.9
1087,1.0,2.0,4.0,0.0,62.9
1088,1.0,3.0,1.0,5.0,58.3
1089,1.0,4.0,5.0,1.0,61.1
1090,1.0,4.0,3.0,3.0,60.6
1091,1.0,1.0,3.0,2.0,60.3
1092,1.0,1.0,3.0,1.0,64.2
1093,1.0,1.0,3.0,1.0,58.7
1094,1.0,1.0,3.0,1.0,63.2
1095,1.0,3.0,2.0,1.0,61.2
1096,1.0,0.0,1.0,4.0,65.2
1097,1.0,0.0,2.0,5.0,66.0
1098,1.0,0.0,1.0,4.0,67.0
1099,1.0,2.0,3.0,0.0,60.7
1100,1.0,3.0,2.0,0.0,61.4
1101,1.0,3.0,1.0,3.0,60.8
1102,1.0,3.0,2.0,0.0,60.6
1103,1.0,2.0,2.0,0.0,61.7
1104,1.0,4.0,2.0,0.0,61.7
1105,1.0,3.0,2.0,0.0,59.7
1106,1.0,3.0,1.0,5.0,62.0
1107,1.0,3.0,2.0,1.0,62.2
1108,1.0,4.0,1.0,3.0,62.0
1109,1.0,2.0,2.0,2.0,63.5
1110,1.0,4.0,2.0,1.0,61.4
1111,1.0,2.0,3.0,5.0,62.0
1112,1.0,2.0,2.0,3.0,63.6
1113,1.0,2.0,1.0,3.0,62.0
1114,1.0,4.0,3.0,2.0,62.2
1115,1.0,2.0,4.0,4.0,60.8
1116,1.0,4.0,2.0,5.0,62.0
1117,1.0,3.0,4.0,2.0,62.5
1118,1.0,4.0,3.0,1.0,62.5
1119,1.0,4.0,3.0,2.0,61.2
1120,1.0,2.0,3.0,2.0,59.5
1121,1.0,2.0,3.0,4.0,61.2
1122,1.0,4.0,6.0,4.0,62.1
1123,1.0,4.0,3.0,5.0,61.8
1124,1.0,2.0,1.0,0.0,63.1
1125,1.0,2.0,4.0,3.0,60.5
1126,1.0,2.0,2.0,4.0,62.5
1127,1.0,3.0,5.0,3.0,62.2
1128,1.0,1.0,4.0,2.0,63.8
1129,1.0,4.0,4.0,4.0,61.9
1130,1.0,4.0,5.0,3.0,61.9
1131,1.0,3.0,4.0,1.0,59.7
1132,1.0,4.0,2.0,2.0,61.0
1133,1.0,3.0,4.0,2.0,59.1
1134,1.0,4.0,4.0,2.0,62.6
1135,1.0,2.0,5.0,4.0,60.5
1136,1.0,2.0,3.0,1.0,59.9
1137,1.0,2.0,3.0,1.0,60.7
1138,1.0,2.0,2.0,0.0,60.1
1139,1.0,4.0,5.0,2.0,61.3
1140,1.0,0.0,3.0,5.0,64.1
1141,1.0,2.0,3.0,1.0,63.7
1142,1.0,2.0,3.0,1.0,63.3
1143,1.0,2.0,4.0,2.0,59.7
1144,1.0,4.0,6.0,2.0,61.6
1145,1.0,4.0,1.0,0.0,60.6
1146,1.0,2.0,3.0,1.0,63.0
1147,1.0,2.0,3.0,1.0,63.2
1148,1.0,2.0,2.0,1.0,61.8
1149,1.0,2.0,2.0,1.0,62.3
1150,1.0,2.0,2.0,1.0,61.5
1151,1.0,4.0,2.0,4.0,62.5
1152,1.0,4.0,4.0,1.0,62.4
1153,1.0,4.0,1.0,0.0,60.2
1154,1.0,4.0,2.0,2.0,61.1
1155,1.0,1.0,2.0,1.0,58.3
1156,1.0,3.0,3.0,5.0,58.7
1157,1.0,4.0,4.0,5.0,61.5
1158,1.0,2.0,2.0,0.0,58.2
1159,1.0,2.0,4.0,2.0,64.5
1160,1.0,2.0,7.0,1.0,63.3
1161,1.0,4.0,7.0,5.0,61.5
1162,1.0,4.0,0.0,5.0,61.7
1163,1.0,3.0,0.0,5.0,60.5
1164,1.0,1.0,1.0,0.0,63.6
1165,1.0,3.0,2.0,2.0,61.2
1166,1.0,3.0,2.0,2.0,61.3
1167,1.0,2.0,4.0,4.0,63.3
1168,1.0,4.0,2.0,5.0,59.4
1169,1.0,3.0,1.0,4.0,59.5
1170,1.0,2.0,3.0,2.0,61.3
1171,1.0,2.0,3.0,0.0,60.8
1172,1.0,2.0,2.0,1.0,61.0
1173,1.0,2.0,3.0,3.0,61.1
1174,1.0,4.0,3.0,3.0,61.8
1175,1.0,4.0,2.0,1.0,60.1
1176,1.0,2.0,3.0,1.0,61.3
1177,1.0,3.0,4.0,1.0,60.3
1178,1.0,4.0,4.0,1.0,62.3
1179,1.0,4.0,3.0,2.0,62.3
1180,1.0,4.0,4.0,3.0,62.7
1181,1.0,4.0,4.0,3.0,62.6
1182,1.0,2.0,1.0,1.0,58.7
1183,1.0,0.0,1.0,1.0,65.0
1184,1.0,4.0,6.0,3.0,61.7
1185,1.0,2.0,5.0,3.0,60.8
1186,1.0,2.0,3.0,2.0,63.3
1187,1.0,4.0,3.0,2.0,61.8
1188,1.0,3.0,6.0,3.0,62.0
1189,1.0,3.0,5.0,2.0,61.0
1190,1.0,2.0,5.0,2.0,63.2
1191,1.0,2.0,5.0,3.0,62.2
1192,1.0,2.0,5.0,0.0,60.6
1193,1.0,3.0,3.0,2.0,59.9
1194,1.0,4.0,3.0,2.0,62.3
1195,1.0,1.0,1.0,0.0,57.6
1196,1.0,1.0,1.0,4.0,62.7
1197,1.0,4.0,1.0,0.0,62.0
1198,1.0,3.0,2.0,4.0,60.2
1199,1.0,0.0,0.0,5.0,65.4
1200,1.0,3.0,4.0,4.0,62.0
1201,1.0,2.0,5.0,3.0,61.8
1202,1.0,2.0,2.0,4.0,60.2
1203,1.0,4.0,3.0,2.0,60.5
1204,1.0,4.0,1.0,0.0,62.6
1205,1.0,4.0,1.0,1.0,62.1
1206,1.0,3.0,2.0,1.0,58.3
1207,1.0,3.0,4.0,3.0,59.6
1208,1.0,3.0,1.0,3.0,58.8
1209,1.0,2.0,6.0,4.0,62.7
1210,1.0,2.0,6.0,4.0,62.7
1211,1.0,4.0,1.0,1.0,60.2
1212,1.0,2.0,3.0,2.0,62.7
1213,1.0,2.0,4.0,3.0,60.7
1214,1.0,2.0,1.0,2.0,61.9
1215,1.0,3.0,2.0,0.0,59.5
1216,1.0,4.0,1.0,1.0,60.8
1217,1.0,4.0,3.0,2.0,62.7
1218,1.0,4.0,1.0,1.0,62.4
1219,1.0,4.0,3.0,3.0,60.6
1220,1.0,3.0,1.0,1.0,59.9
1221,1.0,4.0,3.0,5.0,61.8
1222,1.0,3.0,3.0,4.0,62.6
1223,1.0,1.0,5.0,2.0,63.1
1224,1.0,2.0,0.0,6.0,61.9
1225,1.0,2.0,5.0,2.0,62.6
1226,1.0,4.0,4.0,2.0,61.2
1227,1.0,0.0,3.0,1.0,56.0
1228,1.0,1.0,0.0,4.0,57.6
1229,1.0,4.0,3.0,1.0,61.6
1230,1.0,4.0,3.0,1.0,61.5
1231,1.0,2.0,1.0,1.0,59.2
1232,1.0,1.0,2.0,2.0,63.8
1233,1.0,2.0,1.0,2.0,62.7
1234,1.0,3.0,4.0,2.0,61.1
1235,1.0,0.0,1.0,3.0,65.7
1236,1.0,4.0,3.0,2.0,60.8
1237,1.0,3.0,2.0,0.0,61.6
1238,1.0,0.0,1.0,3.0,67.1
1239,1.0,4.0,2.0,0.0,61.4
1240,1.0,4.0,3.0,2.0,62.0
1241,1.0,2.0,5.0,4.0,61.3
1242,1.0,4.0,2.0,3.0,61.6
1243,1.0,2.0,6.0,0.0,60.4
1244,1.0,2.0,3.0,4.0,61.5
1245,1.0,2.0,2.0,0.0,62.4
1246,1.0,1.0,2.0,3.0,64.9
1247,1.0,2.0,4.0,1.0,63.3
1248,1.0,2.0,4.0,1.0,62.7
1249,1.0,4.0,6.0,4.0,62.2
1250,1.0,4.0,6.0,4.0,62.5
1251,1.0,4.0,2.0,5.0,61.5
1252,1.0,4.0,2.0,1.0,62.3
1253,1.0,2.0,4.0,4.0,61.7
1254,1.0,4.0,4.0,1.0,62.1
1255,1.0,4.0,1.0,4.0,58.5
1256,1.0,3.0,3.0,0.0,60.9
1257,1.0,4.0,6.0,4.0,61.2
1258,1.0,4.0,6.0,4.0,60.5
1259,1.0,4.0,4.0,5.0,62.0
